timestamp,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20,Ch21,Ch22,Ch23,Ch24,Ch25,Ch26,Ch27,Ch28,Ch29,Ch30,Ch31,Ch32,Ch33,Ch34,Ch35,Ch36,Ch37,Ch38,Ch39,Ch40,Ch41,Ch42,Ch43,Ch44,Ch45,Ch46,Ch47,Ch48,Ch49,Ch50,Ch51,Ch52,Ch53,Ch54,Ch55,Ch56,Ch57,Ch58,Ch59,Ch60,Ch61,Ch62,Ch63,Ch64,Ch65,Ch66,Ch67,Ch68,Ch69,Ch70,Ch71,Ch72,Ch73,Ch74,Ch75,Ch76,Ch77,Ch78,Ch79,Ch80,Ch81,Ch82,Ch83,Ch84,Ch85,Ch86,Ch87,Ch88,Ch89,Ch90,Ch91,Ch92,Ch93,Ch94,Ch95,Ch96,Ch97,Ch98,Ch99,Ch100,Ch101,Ch102,Ch103,Ch104,Ch105,Ch106,Ch107,Ch108,Ch109,Ch110,Ch111,Ch112,Ch113,Ch114,Ch115,Ch116,Ch117,Ch118,Ch119,Ch120,Ch121,Ch122,Ch123,Ch124,Ch125,Ch126
290425,7,4,3,10,11,10,11,11,14,14,15,14,12,12,16,13,13,13,12,14,9,2,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300741,0,2,4,19,26,30,28,32,33,29,28,29,31,32,31,32,24,26,28,30,30,11,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311056,0,1,3,13,16,15,13,13,13,11,14,13,21,22,15,18,15,13,15,14,13,7,0,0,0,1,2,0,1,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1,0,0,0,0,2,0,0,2,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321371,0,0,4,19,22,19,18,17,21,23,23,23,23,27,21,27,24,21,26,23,23,15,0,0,0,1,1,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331686,2,3,6,25,23,21,23,25,21,19,23,24,22,22,21,23,21,21,22,21,21,14,0,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1,3,3,1,0,0,0,0,1,2,1,1,1,1,0,0,1,1,0,0,0,2,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342001,0,1,3,15,18,14,16,13,15,15,20,19,19,18,14,17,15,15,16,24,18,11,1,2,2,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,1,1,0,1,1,0,0,0,0,1,1,2,3,1,2,0,0,1,1,1,1,1,1,0,0,1,0,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352316,0,3,7,15,20,17,23,23,22,18,19,17,19,22,21,25,21,21,21,17,14,8,0,0,0,0,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,1,1,2,3,2,1,2,1,2,2,0,1,3,3,3,1,2,2,0,1,1,2,4,3,0,2,1,1,2,2,0,1,0,0,1,2,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362631,1,2,3,7,7,8,8,11,11,14,12,11,9,11,12,11,11,10,11,9,7,4,0,0,0,1,2,1,0,2,1,0,1,3,1,1,1,1,1,1,1,1,0,0,1,2,1,1,0,0,0,1,1,1,2,2,2,2,3,3,0,2,2,1,4,3,1,1,0,2,0,3,0,1,3,4,3,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372946,0,3,3,21,19,19,17,21,19,20,21,19,16,19,16,18,15,17,14,13,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,2,0,0,2,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383261,0,2,1,6,8,7,7,8,6,6,7,10,11,9,10,12,10,11,10,13,11,3,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
